#id	check	kind	owner	path	line	detail
9d5a899bd855	api-parity(accessor)	accessor	Layout#font	/Layout	0	var font/0 in reference port only
7e52b616aeb9	catalog(uncited)	open	JS-C12	-	0	UNCITED — Scala reads the field's default rather than rejecting (JLS side: JLS 8.3.3): a FORWARD REFERENCE to a later field is a Java compile error and a silent default read in Scala
737cb70cfc1e	catalog(uncited)	open	JS-G02	-	0	UNCITED — Scala captures per use, so the two uses are unrelated (JLS side: JLS 5.1.10): CAPTURE CONVERSION relates two uses of one wildcard in a single expression
848f3c3cb684	catalog(uncited)	open	JS-G16	-	0	UNCITED — `Array[T]` construction requires a `ClassTag[T]` in scope (JLS side: JLS 15.10.1): Scala's `Array[T]` needs a `ClassTag` to be CONSTRUCTED
7fcce12e4d53	catalog(uncited)	open	JS-G36	-	0	UNCITED — an override's own bounds must match the parent's, not be re-derived (JLS side: JLS 8.4.4, 8.4.2): an override's TYPE-PARAMETER BOUNDS must be copied from the parent
2a69d596b86d	catalog(uncited)	open	JS-S23	-	0	UNCITED — Scala's `assert` runs unless elided at COMPILE time by `-Xelide-below` (JLS side: JLS 14.10): `assert` is enabled at RUN TIME by `-ea` and OFF by default, so the condition is not evaluated
da9fdd090960	catalog(uncited)	partial	JS-C07	-	0	UNCITED — a Scala object initialises on first access to any member (JLS side: JLS 12.4.1): JLS's class-initialisation TRIGGER list vs Scala's uniform accessor trigger
46945079273e	catalog(uncited)	partial	JS-C10	-	0	UNCITED — a scala module in a MUTUAL cycle has no MODULE$ yet, and throws (JLS side: JLS 12.4.2): circular class initialisation delivers DEFAULT values on the same thread
3eb95dacff41	catalog(uncited)	partial	JS-C13	-	0	UNCITED — a Scala class body IS its constructor, so the sequence is an emission order (JLS side: JLS 12.5): JLS 12.5's instance-creation sequence, whole
b6cd5a2dc738	catalog(uncited)	partial	JS-C17	-	0	UNCITED — the anonymous class carries its captures the same way (JLS side: JLS 8.6, 15.9.5): double-brace initialisation is an anonymous subclass plus an instance initialiser
d905aea93fab	catalog(uncited)	partial	JS-C21	-	0	UNCITED — an overload defined later in the file is not visible to an earlier one (JLS side: JLS 8.8.8, 15.9.3): constructor overload resolution, against Scala's textual-anteriority rule
e1fb5d56403a	catalog(uncited)	partial	JS-C22	-	0	UNCITED — Scala resolves in one phase, with implicit conversions and defaults in scope (JLS side: JLS 15.12.2): Java's THREE-PHASE applicability (strict, then loose, then varargs) has no Scala counterpart
333708aa11b1	catalog(uncited)	partial	JS-C23	-	0	UNCITED — the relative-weight rule prefers the non-polymorphic alternative (JLS side: JLS 15.12.2.5): most-specific tie-break: Scala prefers a NON-GENERIC alternative and Java does not
ae5cfa19d12e	catalog(uncited)	partial	JS-C33	-	0	UNCITED — linearization picks the last mixin, which is not Java's answer (JLS side: JLS 9.4.1): the interface default-method diamond is resolved by JLS's two rules, not by trait linearization
a340c7c8bf95	catalog(uncited)	partial	JS-C40	-	0	UNCITED — an anonymous subclass per constant (JLS side: JLS 8.9.1): enum constants with PER-CONSTANT class bodies
261c9cf8e01e	catalog(uncited)	partial	JS-C43	-	0	UNCITED — a case class differs in accessor naming, in three facets of `toString`, in `hashCode`, in float equality and in what its extractor reads (JLS side: JLS 8.10): Java `record`
81408e8bc1b8	catalog(uncited)	partial	JS-C44	-	0	UNCITED — Scala has no `non-sealed` and no explicit `permits`; `sealed` restricts extension to the declaring FILE (JLS side: JLS 8.1.1.2, 9.1.1.4): `sealed` / `non-sealed` / `permits`
cc2a0541da83	catalog(uncited)	partial	JS-E06	-	0	UNCITED — `asInstanceOf` converts at a statically primitive type and checks otherwise (JLS side: JLS 5.5): a primitive cast is a CONVERSION in Java and an assertion in Scala once a phase has retyped the value
fd095324d8b5	catalog(uncited)	partial	JS-E07	-	0	UNCITED — weak conformance does not apply at a type-parameter slot (JLS side: JLS 5.6.2): binary numeric promotion does not reach a GENERIC call boundary
5825ef13bc59	catalog(uncited)	partial	JS-G14	-	0	UNCITED — the target type of the boxing is the wrapper class (JLS side: JLS 5.1.7, 5.3): a primitive at a generic slot boxes to the WRAPPER, not to the formal
6b82c730de56	catalog(uncited)	partial	JS-G20	-	0	UNCITED — the JLS timing is automatic; the retyping interaction is not (JLS side: JLS 5.5, 5.1.9): an unchecked cast's TIMING — a cast that only becomes impossible AFTER a retyping
9a63f98ef44f	catalog(uncited)	partial	JS-G21	-	0	UNCITED — Scala patterns bind, but the binding's SCOPE has no image (JLS side: JLS 4.7, 15.20.2): `instanceof` is restricted to REIFIABLE types, and SE16 added a pattern binding
e445206dd30c	catalog(uncited)	partial	JS-G41	-	0	UNCITED — no `@SafeVarargs` and no unchecked-vararg warning exist, so the unsoundness is carried over unmarked (JLS side: JLS 9.6.4.7, 4.12.2): `@SafeVarargs` and heap pollution
37f11477a37d	catalog(uncited)	partial	JS-S10	-	0	UNCITED — a scala typed pattern is the image of one half and a constructor pattern over JS-C43's derived extractor is the image of the other (JLS side: JLS 14.11.1, 14.30): pattern and record switch, with sealed exhaustiveness
c04d5171b5d5	catalog(uncited)	partial	JS-S12	-	0	UNCITED — the same rule; what is missing is a test of it (JLS side: JLS 14.20.2): a `finally` completing abruptly DISCARDS the try's own abrupt completion
e99b4ca06c8d	catalog(uncited)	partial	JS-S19	-	0	UNCITED — Scala requires an initialiser instead, so the analysis has no image (JLS side: JLS 16): definite assignment for LOCALS — Java rejects a read before assignment
3aec4136cd71	catalog(uncited)	refused	JS-G10	-	0	UNCITED — no faithful Scala image exists (JLS side: JLS 4.8, 15.9.5): a RAW anonymous class WITH a body
61dcbf0d631c	catalog(uncited)	refused	JS-G11	-	0	UNCITED — a genuine expressiveness limit; four closing attempts measured worse (JLS side: JLS 4.5, 4.8): a partially-nameable F-BOUNDED raw fill
91932216ede0	catalog(undischarged)	declared open	JS-C12	com/github/tommyettinger/textra/BitmapFontSupport.java	62	ValDef/Either lowered 3571 time(s) without consulting it — a FORWARD REFERENCE to a later field is a Java compile error and a silent default read in Scala
d314616b6381	catalog(undischarged)	declared open	JS-G02	<synthetic>	0	CtWildcardReference/Either lowered 1087 time(s) without consulting it — CAPTURE CONVERSION relates two uses of one wildcard in a single expression
0e2e866020ba	catalog(undischarged)	declared open	JS-G16	com/github/tommyettinger/textra/BitmapFontSupport.java	201	NewArray/Either lowered 208 time(s) without consulting it — Scala's `Array[T]` needs a `ClassTag` to be CONSTRUCTED
723c0d0ebd25	catalog(undischarged)	declared open	JS-G36	com/github/tommyettinger/textra/BitmapFontSupport.java	61	DefDef/Either lowered 1536 time(s) without consulting it — an override's TYPE-PARAMETER BOUNDS must be copied from the parent
17de2f733972	catalog(unmechanised)	partial	JS-G20	-	0	the row is per-phase DISCIPLINE across every retyping phase rather than one mechanism, so there is no dispatch and no single phase that could own the citation; what measures it is the `collection-retarget` lane (`RetargetBoundaryCheck`), which runs beside the obligation log and not through it: an unchecked cast's TIMING — a cast that only becomes impossible AFTER a retyping
6c4d695fa9eb	catalog(unreached)	handled	JS-C30	-	0	never reached by this port — SpoonTir.stmtArm's CtClass arm -> SpoonTir.classDef with the enclosing EXECUTABLE as owner and SpoonTir.localName for java's source name; the anonymous-class body wiring reused verbatim for captures and for `this`; StandardTraversal.allClassDefs, which is what every whole-program pass walks to reach it at all: method-LOCAL named classes
598b3ef5cbfd	catalog(unreached)	handled	JS-C42	-	0	never reached by this port — CollectionsTransform.typeMap sends both to balticporter.runtime.JavaEnumMap/JavaEnumSet, which order by ordinal; JavaEnumCollectionsSpec asserts the order against an insertion order that would expose a stdlib map: `EnumMap`/`EnumSet` GUARANTEE declaration-order iteration
0b212b837e2a	catalog(unreached)	handled	JS-S09	-	0	never reached by this port — SpoonTir.switchExpr — no fall-out arm, since the JLS makes a switch expression exhaustive; `yield` peeled at the tail and carried as Tree.Yield elsewhere, which TirEmitter.matchStr wraps in a value-carrying arm boundary: switch EXPRESSIONS and `yield`
899ecbae6578	catalog(unreached)	open	JS-C12	-	0	never reached by this port — nothing detects it; order preservation is the only mitigation, and TirEmitter.orderBody's `forward reference` note is about promoted LOCALS: a FORWARD REFERENCE to a later field is a Java compile error and a silent default read in Scala
44fa26dac023	catalog(unreached)	open	JS-G02	-	0	never reached by this port — no rewrite exists; the fix is local (bind to a named local) and none is synthesised: CAPTURE CONVERSION relates two uses of one wildcard in a single expression
8a5797530e5d	catalog(unreached)	open	JS-G16	-	0	never reached by this port — TirEmitter's Tree.NewArray arm is where the construction is written and where the tag would have to be; RewriteTrace's scaladoc names this as the canonical hand-built rewrite, and nothing synthesises it. LATENT rather than dormant: java forbids `new T[n]`, and the one path that MINTS a NewArray (SpoonTir.varargPack) resolves a concrete element type first: Scala's `Array[T]` needs a `ClassTag` to be CONSTRUCTED
5b2447d63d6a	catalog(unreached)	open	JS-G36	-	0	never reached by this port — no symbol copies parent bounds; SpoonTir.erasureOfFormal is per-declaration: an override's TYPE-PARAMETER BOUNDS must be copied from the parent
4f1a6f635368	catalog(unreached)	open	JS-S23	-	0	never reached by this port — SpoonTir's CtAssert -> Tir.Tree.Assert -> TirEmitter's unconditional `assert(...)`; no decision, no note, no check: `assert` is enabled at RUN TIME by `-ea` and OFF by default, so the condition is not evaluated
e81d70943de3	catalog(unreached)	partial	JS-E07	-	0	never reached by this port — TestFrameworkTransform.promote: binary numeric promotion does not reach a GENERIC call boundary
ab984985f2f4	collection-retarget	CastToTarget	?	com/github/tommyettinger/textra/Font.java	1965	cast: produces com.badlogic.gdx.utils.IntFloatMap/com.badlogic.gdx.utils.IntIntMap/com.badlogic.gdx.utils.IntMap/com.badlogic.gdx.utils.LongMap/com.badlogic.gdx.utils.ObjectFloatMap/com.badlogic.gdx.utils.ObjectIntMap/com.badlogic.gdx.utils.ObjectLongMap/com.badlogic.gdx.utils.ObjectMap / emitted as lowlevel.util.ObjectMap
ab984985f2f4/2	collection-retarget	CastToTarget	?	com/github/tommyettinger/textra/Font.java	3463	cast: produces com.badlogic.gdx.utils.IntFloatMap/com.badlogic.gdx.utils.IntIntMap/com.badlogic.gdx.utils.IntMap/com.badlogic.gdx.utils.LongMap/com.badlogic.gdx.utils.ObjectFloatMap/com.badlogic.gdx.utils.ObjectIntMap/com.badlogic.gdx.utils.ObjectLongMap/com.badlogic.gdx.utils.ObjectMap / emitted as lowlevel.util.ObjectMap
ffa56f499838	collection-retarget	ExternalProducer	lowlevel.Nullable.get	com/github/tommyettinger/textra/FWSkin.java	556	field read: produces com.badlogic.gdx.utils.IntFloatMap/com.badlogic.gdx.utils.IntIntMap/com.badlogic.gdx.utils.IntMap/com.badlogic.gdx.utils.LongMap/com.badlogic.gdx.utils.ObjectFloatMap/com.badlogic.gdx.utils.ObjectIntMap/com.badlogic.gdx.utils.ObjectLongMap/com.badlogic.gdx.utils.ObjectMap / emitted as lowlevel.util.ObjectMap
ffa56f499838/2	collection-retarget	ExternalProducer	lowlevel.Nullable.get	com/github/tommyettinger/textra/FWSkin.java	574	field read: produces com.badlogic.gdx.utils.IntFloatMap/com.badlogic.gdx.utils.IntIntMap/com.badlogic.gdx.utils.IntMap/com.badlogic.gdx.utils.LongMap/com.badlogic.gdx.utils.ObjectFloatMap/com.badlogic.gdx.utils.ObjectIntMap/com.badlogic.gdx.utils.ObjectLongMap/com.badlogic.gdx.utils.ObjectMap / emitted as lowlevel.util.ObjectMap
1c36f8760eab	collection-retarget	ExternalProducer	lowlevel.Nullable.orNull	com/github/tommyettinger/textra/FWSkin.java	147	field read: produces com.badlogic.gdx.utils.Array/com.badlogic.gdx.utils.BooleanArray/com.badlogic.gdx.utils.ByteArray/com.badlogic.gdx.utils.CharArray/com.badlogic.gdx.utils.DelayedRemovalArray/com.badlogic.gdx.utils.FloatArray/com.badlogic.gdx.utils.IntArray/com.badlogic.gdx.utils.LongArray/com.badlogic.gdx.utils.ShortArray/com.badlogic.gdx.utils.SnapshotArray / emitted as lowlevel.util.DynamicArray
1c36f8760eab/2	collection-retarget	ExternalProducer	lowlevel.Nullable.orNull	com/github/tommyettinger/textra/FWSkin.java	223	field read: produces com.badlogic.gdx.utils.Array/com.badlogic.gdx.utils.BooleanArray/com.badlogic.gdx.utils.ByteArray/com.badlogic.gdx.utils.CharArray/com.badlogic.gdx.utils.DelayedRemovalArray/com.badlogic.gdx.utils.FloatArray/com.badlogic.gdx.utils.IntArray/com.badlogic.gdx.utils.LongArray/com.badlogic.gdx.utils.ShortArray/com.badlogic.gdx.utils.SnapshotArray / emitted as lowlevel.util.DynamicArray
97a9f793757a	collection-retarget	ExternalProducer	lowlevel.Nullable.orNull	com/github/tommyettinger/textra/Font.java	631	field read: produces com.badlogic.gdx.utils.IntFloatMap/com.badlogic.gdx.utils.IntIntMap/com.badlogic.gdx.utils.IntMap/com.badlogic.gdx.utils.LongMap/com.badlogic.gdx.utils.ObjectFloatMap/com.badlogic.gdx.utils.ObjectIntMap/com.badlogic.gdx.utils.ObjectLongMap/com.badlogic.gdx.utils.ObjectMap / emitted as lowlevel.util.ObjectMap
97a9f793757a/2	collection-retarget	ExternalProducer	lowlevel.Nullable.orNull	com/github/tommyettinger/textra/Font.java	659	field read: produces com.badlogic.gdx.utils.IntFloatMap/com.badlogic.gdx.utils.IntIntMap/com.badlogic.gdx.utils.IntMap/com.badlogic.gdx.utils.LongMap/com.badlogic.gdx.utils.ObjectFloatMap/com.badlogic.gdx.utils.ObjectIntMap/com.badlogic.gdx.utils.ObjectLongMap/com.badlogic.gdx.utils.ObjectMap / emitted as lowlevel.util.ObjectMap
c603a97cc1a4	collection-retarget	ExternalProducer	lowlevel.util.DynamicArray.apply	com/github/tommyettinger/textra/Font.java	1544	call: produces com.badlogic.gdx.utils.Array/com.badlogic.gdx.utils.BooleanArray/com.badlogic.gdx.utils.ByteArray/com.badlogic.gdx.utils.CharArray/com.badlogic.gdx.utils.DelayedRemovalArray/com.badlogic.gdx.utils.FloatArray/com.badlogic.gdx.utils.IntArray/com.badlogic.gdx.utils.LongArray/com.badlogic.gdx.utils.ShortArray/com.badlogic.gdx.utils.SnapshotArray / emitted as lowlevel.util.DynamicArray
c603a97cc1a4/2	collection-retarget	ExternalProducer	lowlevel.util.DynamicArray.apply	com/github/tommyettinger/textra/Font.java	1545	call: produces com.badlogic.gdx.utils.Array/com.badlogic.gdx.utils.BooleanArray/com.badlogic.gdx.utils.ByteArray/com.badlogic.gdx.utils.CharArray/com.badlogic.gdx.utils.DelayedRemovalArray/com.badlogic.gdx.utils.FloatArray/com.badlogic.gdx.utils.IntArray/com.badlogic.gdx.utils.LongArray/com.badlogic.gdx.utils.ShortArray/com.badlogic.gdx.utils.SnapshotArray / emitted as lowlevel.util.DynamicArray
c603a97cc1a4/3	collection-retarget	ExternalProducer	lowlevel.util.DynamicArray.apply	com/github/tommyettinger/textra/Font.java	2780	call: produces com.badlogic.gdx.utils.Array/com.badlogic.gdx.utils.BooleanArray/com.badlogic.gdx.utils.ByteArray/com.badlogic.gdx.utils.CharArray/com.badlogic.gdx.utils.DelayedRemovalArray/com.badlogic.gdx.utils.FloatArray/com.badlogic.gdx.utils.IntArray/com.badlogic.gdx.utils.LongArray/com.badlogic.gdx.utils.ShortArray/com.badlogic.gdx.utils.SnapshotArray / emitted as lowlevel.util.DynamicArray
